DFT DP
-3.096772766113281250e+02 -3.096865780247426301e+02
-3.087492370605468750e+02 -3.086810406787798797e+02
-3.126483459472656250e+02 -3.126454532786068512e+02
-3.133551635742187500e+02 -3.133209920591900755e+02
-3.075141296386718750e+02 -3.074369814708090303e+02
-3.107019958496093750e+02 -3.107567895041444217e+02
-3.061607666015625000e+02 -3.060990748033628961e+02
-3.082353210449218750e+02 -3.081590379687235099e+02
-3.089964294433593750e+02 -3.089914271498407174e+02
-3.077764282226562500e+02 -3.077113089137195061e+02
-3.101652221679687500e+02 -3.102328825891377164e+02
-3.108884887695312500e+02 -3.108849874294637630e+02
-3.120690002441406250e+02 -3.120852723576878702e+02
-3.099673461914062500e+02 -3.099621481009507988e+02
-3.096494750976562500e+02 -3.096912262134237608e+02
-3.116387023925781250e+02 -3.116946443158312832e+02
-3.114205627441406250e+02 -3.114321826940608275e+02
-3.082241210937500000e+02 -3.082985958441286130e+02
-3.062700500488281250e+02 -3.063821382779711939e+02
-3.089080810546875000e+02 -3.087294789726757926e+02
-3.106736755371093750e+02 -3.107560646122363437e+02
-3.099963684082031250e+02 -3.100670762755728447e+02
-3.102174682617187500e+02 -3.102441372837331528e+02
-3.124057006835937500e+02 -3.123894136292282155e+02
-3.081843872070312500e+02 -3.082164853723840565e+02
-3.093399963378906250e+02 -3.092556033430760181e+02
-3.092110290527343750e+02 -3.092420214906826459e+02
-3.107025451660156250e+02 -3.107021747769040303e+02
-3.110337524414062500e+02 -3.110342001725051659e+02
-3.084713134765625000e+02 -3.084959864092789985e+02
-3.069859924316406250e+02 -3.069949375151718414e+02
-3.120186767578125000e+02 -3.119676994795569840e+02
-3.093656005859375000e+02 -3.095069504064584862e+02
-3.095632324218750000e+02 -3.094761239762128753e+02
-3.102008972167968750e+02 -3.101663893186633914e+02
-3.127568359375000000e+02 -3.127255211550841523e+02
-3.102030639648437500e+02 -3.102048695566396646e+02
-3.105925292968750000e+02 -3.105727753975576206e+02
-3.093475952148437500e+02 -3.093800139729931402e+02
-3.095708618164062500e+02 -3.094757308011494388e+02
-3.058324890136718750e+02 -3.057695727509275230e+02
-3.082378845214843750e+02 -3.082905330539964552e+02
-3.102713623046875000e+02 -3.104017282540712586e+02
-3.106860046386718750e+02 -3.107057082286772243e+02
-3.104597167968750000e+02 -3.104500335965449835e+02
-3.128442382812500000e+02 -3.128546734815013224e+02
-3.125328369140625000e+02 -3.125459427564785528e+02
-3.096278381347656250e+02 -3.096061290346822261e+02
-3.107466735839843750e+02 -3.107444507425675511e+02
-3.103674316406250000e+02 -3.104241656424331950e+02
-3.113106079101562500e+02 -3.113351769392773463e+02
-3.073188781738281250e+02 -3.073946066389627845e+02
-3.088684387207031250e+02 -3.088263896257440138e+02
-3.092717590332031250e+02 -3.091995421323425717e+02
-3.110614013671875000e+02 -3.110873712906426363e+02
-3.105152893066406250e+02 -3.104719303626225155e+02
-3.088979492187500000e+02 -3.088488921444960624e+02
-3.104524841308593750e+02 -3.104211627466298182e+02
-3.110227966308593750e+02 -3.110045714780206367e+02
-3.101322021484375000e+02 -3.100764076261839364e+02
-3.118505554199218750e+02 -3.118027449309477106e+02
-3.055603942871093750e+02 -3.055925631013016073e+02
-3.108851928710937500e+02 -3.108717337608716207e+02
-3.060282287597656250e+02 -3.059974825936214984e+02
-3.120852661132812500e+02 -3.121738070667426541e+02
-3.108637695312500000e+02 -3.108538566848817482e+02
-3.097808837890625000e+02 -3.098085651268377774e+02
-3.104107055664062500e+02 -3.103768298637982070e+02
-3.082944335937500000e+02 -3.083346632389232695e+02
-3.088450927734375000e+02 -3.088782391842830748e+02
-3.089004211425781250e+02 -3.088351315270793975e+02
-3.114461975097656250e+02 -3.114030314735433649e+02
-3.114704589843750000e+02 -3.115037116205063512e+02
-3.100887145996093750e+02 -3.101207299835998583e+02
-3.089052124023437500e+02 -3.089673020612742675e+02
-3.070563659667968750e+02 -3.071957913051477362e+02
-3.111793212890625000e+02 -3.112454897828671960e+02
-3.135158691406250000e+02 -3.135680031087109114e+02
-3.088047790527343750e+02 -3.087255426476148727e+02
-3.093553771972656250e+02 -3.094577633734411393e+02
-3.102664489746093750e+02 -3.103255166922352259e+02
-3.086374206542968750e+02 -3.086560317747780573e+02
-3.105187377929687500e+02 -3.104436951919785770e+02
-3.085821838378906250e+02 -3.085873097642961511e+02
-3.115259704589843750e+02 -3.115618361611350338e+02
-3.104181823730468750e+02 -3.103565917955155555e+02
-3.114241943359375000e+02 -3.113757434085378009e+02
-3.113690185546875000e+02 -3.114144875968098631e+02
-3.124078369140625000e+02 -3.124390684564576759e+02
-3.090344543457031250e+02 -3.091360848463539241e+02
-3.090697937011718750e+02 -3.089070424010056399e+02
-3.095067443847656250e+02 -3.094221975813633208e+02
-3.072660217285156250e+02 -3.071257137605460343e+02
-3.102655334472656250e+02 -3.103038646311113098e+02
-3.103607788085937500e+02 -3.104005728111783355e+02
-3.084710998535156250e+02 -3.084460849681486252e+02
-3.112683105468750000e+02 -3.112402163144968199e+02
-3.131879272460937500e+02 -3.131742364019866045e+02
-3.060458679199218750e+02 -3.061626714114463539e+02
-3.068596191406250000e+02 -3.067768409130297869e+02
-3.099234313964843750e+02 -3.098680365321481531e+02
-3.066319885253906250e+02 -3.068924543896057457e+02
-3.062779541015625000e+02 -3.061074874319814967e+02
-3.078716735839843750e+02 -3.078758367475383011e+02
-3.108030395507812500e+02 -3.107703784507136788e+02
-3.122541503906250000e+02 -3.123137511097297079e+02
-3.101761474609375000e+02 -3.101162603433881486e+02
-3.096658325195312500e+02 -3.096862679278181076e+02
-3.112567443847656250e+02 -3.112102383970368464e+02
-3.103225097656250000e+02 -3.102974428937835114e+02
-3.127638854980468750e+02 -3.127520475121929167e+02
-3.093140258789062500e+02 -3.093669249169605564e+02
-3.096569213867187500e+02 -3.097918252277931970e+02
-3.110496215820312500e+02 -3.110289839596109687e+02
-3.094804992675781250e+02 -3.094697110754241294e+02
-3.107095642089843750e+02 -3.106054602276759056e+02
-3.122320556640625000e+02 -3.122333374685572949e+02
-3.090254516601562500e+02 -3.089480604156474328e+02
-3.107870788574218750e+02 -3.108100844853869376e+02
-3.138148193359375000e+02 -3.137906095801270681e+02
-3.110227661132812500e+02 -3.110579117943211713e+02
-3.083999328613281250e+02 -3.084750494438533224e+02
-3.126368408203125000e+02 -3.125853377409416112e+02
-3.086372985839843750e+02 -3.085763491180489382e+02
-3.118427124023437500e+02 -3.118902473544502527e+02
-3.055201721191406250e+02 -3.056464927938064307e+02
-3.107438659667968750e+02 -3.107453357476168208e+02
-3.080046081542968750e+02 -3.080427489674090111e+02
-3.079428710937500000e+02 -3.079097704913386906e+02
-3.099868164062500000e+02 -3.099723494743224705e+02
-3.119615173339843750e+02 -3.119726619236427041e+02
-3.117894897460937500e+02 -3.117579888364960539e+02
-3.102027282714843750e+02 -3.101322948566281639e+02
-3.070548706054687500e+02 -3.069429673984796523e+02
-3.106258850097656250e+02 -3.106047939074665578e+02
-3.104394836425781250e+02 -3.104334111889748442e+02
-3.115999755859375000e+02 -3.115504274019053810e+02
-3.113114624023437500e+02 -3.113700329745280442e+02
-3.136530151367187500e+02 -3.135796599209880355e+02
-3.085711364746093750e+02 -3.087384463808831470e+02
-3.113824157714843750e+02 -3.113479612630333122e+02
-3.102358093261718750e+02 -3.102275382942244164e+02
-3.101819152832031250e+02 -3.100981964068919297e+02
-3.122231750488281250e+02 -3.122096626286369769e+02
-3.122445983886718750e+02 -3.122293915010168348e+02
-3.121295471191406250e+02 -3.121472588295935111e+02
-3.114466857910156250e+02 -3.114568701096887935e+02
-3.117486572265625000e+02 -3.117476404223309601e+02
-3.132165527343750000e+02 -3.132153146931934771e+02
-3.077923889160156250e+02 -3.077923319726800173e+02
-3.104878234863281250e+02 -3.105018884425828674e+02
-3.096184692382812500e+02 -3.096331219972593090e+02
-3.085906372070312500e+02 -3.085938144349215690e+02
-3.106219787597656250e+02 -3.105748436366474721e+02
-3.100409851074218750e+02 -3.099901718871775529e+02
-3.113079223632812500e+02 -3.113116387228574240e+02
-3.098332214355468750e+02 -3.097759739110676946e+02
-3.104781188964843750e+02 -3.104974417333249903e+02
-3.114633483886718750e+02 -3.114384569582478548e+02
-3.093002319335937500e+02 -3.093552115428930733e+02
-3.105767517089843750e+02 -3.105940596602598021e+02
-3.100809631347656250e+02 -3.099111816839721314e+02
-3.089952392578125000e+02 -3.090656374424888782e+02
-3.095804748535156250e+02 -3.097496650761030992e+02
-3.096583557128906250e+02 -3.096136959965085111e+02
-3.118782348632812500e+02 -3.118901889315527569e+02
-3.113052978515625000e+02 -3.113853758689851929e+02
-3.083999938964843750e+02 -3.084190628423621092e+02
-3.076766662597656250e+02 -3.076425185087550176e+02
-3.121110229492187500e+02 -3.121413917700122056e+02
-3.071121215820312500e+02 -3.069494691602095031e+02
-3.118002624511718750e+02 -3.118759680326933221e+02
-3.082214355468750000e+02 -3.082358084215700842e+02
-3.097423400878906250e+02 -3.096867460151468094e+02
-3.075274658203125000e+02 -3.074580523912144940e+02
-3.108207702636718750e+02 -3.108603118970482342e+02
-3.088609008789062500e+02 -3.088885543443906840e+02
-3.133106689453125000e+02 -3.132970258745423280e+02
-3.061041259765625000e+02 -3.060332587532675461e+02
-3.131962890625000000e+02 -3.132163362759683878e+02
-3.117716064453125000e+02 -3.117807152800545509e+02
-3.125256958007812500e+02 -3.124934708886620456e+02
-3.059746704101562500e+02 -3.058708467580373735e+02
-3.088536376953125000e+02 -3.088293004660984025e+02
-3.069946899414062500e+02 -3.069840391009093992e+02
-3.090225219726562500e+02 -3.090355528553450881e+02
-3.108439025878906250e+02 -3.108667936995101400e+02
-3.103268127441406250e+02 -3.102129002539540465e+02
-3.107666320800781250e+02 -3.106388610870359912e+02
-3.104441223144531250e+02 -3.104807271193896554e+02
-3.108687438964843750e+02 -3.108213714761621986e+02
-3.110671691894531250e+02 -3.111181840273902139e+02
-3.072923278808593750e+02 -3.074959919358260549e+02
-3.100825805664062500e+02 -3.101321261821158828e+02
-3.083316040039062500e+02 -3.083085620904284383e+02
-3.084787292480468750e+02 -3.085567826156894284e+02
-3.111716003417968750e+02 -3.111139114598728383e+02
-3.090484619140625000e+02 -3.090187864135103268e+02
-3.095707397460937500e+02 -3.096185196748020871e+02
-3.111339111328125000e+02 -3.111689742389343110e+02
-3.124261474609375000e+02 -3.124216689867935770e+02
-3.129917602539062500e+02 -3.130373304149242131e+02
-3.080208435058593750e+02 -3.080327508007993060e+02
-3.118666381835937500e+02 -3.118167427166077914e+02
-3.091086730957031250e+02 -3.091446217578763367e+02
-3.069140319824218750e+02 -3.069563075225938178e+02
-3.118473510742187500e+02 -3.118602858299576610e+02
-3.077191467285156250e+02 -3.077403478516290534e+02
-3.119810180664062500e+02 -3.119265501818767348e+02
-3.078746032714843750e+02 -3.078188894841977117e+02
-3.125631103515625000e+02 -3.125838115358305345e+02
-3.108700866699218750e+02 -3.107767356841138735e+02
-3.093589477539062500e+02 -3.092963863893580765e+02
-3.085365905761718750e+02 -3.084812178740978084e+02
-3.127836303710937500e+02 -3.128260546004803473e+02
-3.084033203125000000e+02 -3.083925682931312622e+02
-3.095265502929687500e+02 -3.094262489791170765e+02
-3.108243408203125000e+02 -3.108664789386178882e+02
-3.111252136230468750e+02 -3.110625657343386479e+02
-3.095476684570312500e+02 -3.095527339537180751e+02
-3.111428833007812500e+02 -3.111045477269628918e+02
-3.103101196289062500e+02 -3.103799074289179316e+02
-3.120991516113281250e+02 -3.122203718447424308e+02
-3.104534912109375000e+02 -3.105226941648739967e+02
-3.100000610351562500e+02 -3.100068137150345819e+02
-3.096269531250000000e+02 -3.097035171853357269e+02
-3.136156921386718750e+02 -3.136413584852728604e+02
-3.099123229980468750e+02 -3.099178909822733203e+02
-3.075017395019531250e+02 -3.075605212780727129e+02
-3.101643066406250000e+02 -3.100736817253185791e+02
-3.094809875488281250e+02 -3.095566343309671424e+02
-3.114357910156250000e+02 -3.114122010617448950e+02
-3.103338623046875000e+02 -3.103237895935423012e+02
-3.090625610351562500e+02 -3.090543037395992769e+02
-3.107512207031250000e+02 -3.106808706311366564e+02
-3.092723693847656250e+02 -3.091743005965433895e+02
-3.100574951171875000e+02 -3.099932445170384199e+02
-3.105944519042968750e+02 -3.106624038741466620e+02
-3.101876220703125000e+02 -3.102130945005624199e+02
-3.124264526367187500e+02 -3.123229334220865780e+02
-3.074136352539062500e+02 -3.074401579630704191e+02
-3.105831604003906250e+02 -3.105804392195838091e+02
-3.084808959960937500e+02 -3.085524819912781140e+02
-3.112644958496093750e+02 -3.112651836125762088e+02
-3.092309265136718750e+02 -3.092370131436028942e+02
-3.110430603027343750e+02 -3.110274001643272186e+02
-3.086184387207031250e+02 -3.087333019074473555e+02
-3.061830139160156250e+02 -3.062804173602725655e+02
-3.091677551269531250e+02 -3.092257763216937292e+02
-3.110203857421875000e+02 -3.110366525024144266e+02
-3.096406250000000000e+02 -3.096485507492144507e+02
-3.083147888183593750e+02 -3.082804167814662151e+02
-3.090788879394531250e+02 -3.091837430010610319e+02
-3.096585388183593750e+02 -3.096454361861397047e+02
-3.106999206542968750e+02 -3.106579052266843064e+02
-3.084959411621093750e+02 -3.085493940247582145e+02
-3.114113769531250000e+02 -3.113795486409817386e+02
-3.099327392578125000e+02 -3.100408360936243071e+02
-3.094654541015625000e+02 -3.094488304934227472e+02
-3.115813903808593750e+02 -3.115091331297064698e+02
-3.120318908691406250e+02 -3.120509519424108476e+02
-3.070270996093750000e+02 -3.070801975352218847e+02
-3.100791931152343750e+02 -3.100687552483926765e+02
-3.074844360351562500e+02 -3.074147641159137265e+02
-3.107366638183593750e+02 -3.107465526314684325e+02
-3.095389099121093750e+02 -3.094471200510209314e+02
-3.122255554199218750e+02 -3.122339237878968561e+02
-3.081264953613281250e+02 -3.080583319330111749e+02
-3.079013366699218750e+02 -3.078635550274192383e+02
-3.110331726074218750e+02 -3.109998484641374148e+02
-3.093915100097656250e+02 -3.094646656443043184e+02
-3.098996582031250000e+02 -3.099563584760965682e+02
-3.107077026367187500e+02 -3.107239110931628829e+02
-3.097542114257812500e+02 -3.096758828329622020e+02
-3.100817871093750000e+02 -3.100490003965090864e+02
-3.118871154785156250e+02 -3.118624213594615640e+02
-3.116709899902343750e+02 -3.116029600321662087e+02
-3.094820861816406250e+02 -3.094970004980323779e+02
-3.108997497558593750e+02 -3.109346987392017923e+02
-3.088016052246093750e+02 -3.088467262079431066e+02
-3.116275024414062500e+02 -3.115598153891149877e+02
-3.124045715332031250e+02 -3.123958145658526746e+02
-3.097902221679687500e+02 -3.097778381634726088e+02
-3.078804016113281250e+02 -3.078686282684139996e+02
-3.108872375488281250e+02 -3.108447841977108510e+02
-3.098388671875000000e+02 -3.098068750295429936e+02
-3.089657287597656250e+02 -3.089483514793005838e+02
-3.079767456054687500e+02 -3.078622804894233695e+02
-3.080388183593750000e+02 -3.080157506743900058e+02
-3.085033569335937500e+02 -3.084597744335151788e+02
-3.086522827148437500e+02 -3.087797173698210145e+02
-3.105516967773437500e+02 -3.105301619639301407e+02
-3.109691772460937500e+02 -3.110082164001951810e+02
-3.089659423828125000e+02 -3.090706142897945483e+02
-3.101285400390625000e+02 -3.100651945979449238e+02
-3.072229309082031250e+02 -3.071776055644976395e+02
-3.094207458496093750e+02 -3.094688572605563195e+02
-3.106002807617187500e+02 -3.106384148556509217e+02
-3.092209472656250000e+02 -3.092154717268443278e+02
-3.094120483398437500e+02 -3.093473135324114196e+02
-3.115812988281250000e+02 -3.115595770385008336e+02
-3.092932739257812500e+02 -3.092811291102050291e+02
-3.088065490722656250e+02 -3.087796705389552585e+02
-3.121428527832031250e+02 -3.121925799106567183e+02
-3.129153137207031250e+02 -3.128733548184228539e+02
-3.114229431152343750e+02 -3.114590036401893940e+02
-3.092286682128906250e+02 -3.092437838039526241e+02
-3.105258178710937500e+02 -3.105570408206874617e+02
-3.094458923339843750e+02 -3.094208314053706204e+02
-3.089414062500000000e+02 -3.088999840877917222e+02
-3.103782653808593750e+02 -3.104644985002745443e+02
-3.105848999023437500e+02 -3.105463014444069358e+02
-3.092792053222656250e+02 -3.092926041362798628e+02
-3.091659240722656250e+02 -3.091545363897362222e+02
-3.090365295410156250e+02 -3.089495884912660699e+02
-3.077461853027343750e+02 -3.077857354440445761e+02
-3.094220886230468750e+02 -3.094026037381987635e+02
-3.103771667480468750e+02 -3.103797645255769453e+02
-3.112488098144531250e+02 -3.111884193144819619e+02
-3.097451477050781250e+02 -3.098078474002618350e+02
-3.093081970214843750e+02 -3.092656145865660733e+02
-3.091832885742187500e+02 -3.090810308400834856e+02
-3.102076721191406250e+02 -3.101643039072841930e+02
-3.094352111816406250e+02 -3.093950117027898159e+02
-3.100246887207031250e+02 -3.100557157403622455e+02
-3.098038635253906250e+02 -3.098575470349775287e+02
-3.078266601562500000e+02 -3.077890686973704533e+02
-3.085498046875000000e+02 -3.085430870305289091e+02
